institution_id,institution_name,country_code,country_name,world_region,latitude,longitude,city,paper_count,region_final
I1333535994,University of North Carolina Health Care,US,United States,Americas,35.90378189086914,-79.04779815673828,Chapel Hill,2,North America
I1334627681,Jet Propulsion Laboratory,US,United States,Americas,34.19916915893555,-118.18785095214844,La Cañada Flintridge,2,North America
I133543626,Harvey Mudd College,US,United States,Americas,34.0966796875,-117.71977996826172,Claremont,1,North America
I133731052,University of Helsinki,FI,Finland,Europe,60.16952133178711,24.935449600219727,Helsinki,1,Europe
I133738476,University of Massachusetts Lowell,US,United States,Americas,42.64271545410156,-71.33453369140625,Lowell,6,North America
I1338124936,American Museum of Natural History,US,United States,Americas,40.71427154541016,-74.00596618652344,New York,3,North America
I1338135719,Centre for Addiction and Mental Health,CA,Canada,Americas,43.70642852783203,-79.39864349365234,Toronto,1,North America
I133836048,Royal Veterinary College,GB,United Kingdom,Europe,51.50852966308594,-0.1257400065660476,London,1,Europe
I13402291,Joanneum Research,AT,Austria,Europe,47.07402038574219,15.4548978805542,Graz,1,Europe
I134113660,"University of Nevada, Reno",US,United States,Americas,39.52962875366211,-119.81379699707033,Reno,1,North America
I1341412227,IBM (United States),US,United States,Americas,41.10853958129883,-73.72046661376953,Armonk,35,North America
I134161618,National Taiwan Normal University,TW,"Taiwan, Province of China",Asia,25.026159286499023,121.52802276611328,Taipei,1,Asia
I1341640284,Centrum Wiskunde & Informatica,NL,Netherlands,Europe,52.37403106689453,4.889689922332764,Amsterdam,6,Europe
I134235054,Sabancı Üniversitesi,TR,Türkiye,Europe,41.01383972167969,28.94965934753418,Istanbul,1,Europe
I1342911587,Oracle (United States),US,United States,Americas,30.243349075317383,-97.7218780517578,Austin,1,North America
I1343180700,Intel (United States),US,United States,Americas,37.35411071777344,-121.95523834228516,Santa Clara,8,North America
I1343190059,VRVis GmbH (Austria),AT,Austria,Europe,48.20848846435547,16.372079849243164,Vienna,74,Europe
I1343551460,The University of Texas MD Anderson Cancer Center,US,United States,Americas,29.763280868530273,-95.36327362060548,Houston,3,North America
I1343871089,Los Alamos National Laboratory,US,United States,Americas,35.88808059692383,-106.30696868896484,Los Alamos,30,North America
I1344073410,Howard Hughes Medical Institute,US,United States,Americas,39.02183532714844,-77.15630340576172,Chevy Chase,1,North America
I134446601,Berkeley College,US,United States,Americas,40.754119873046875,-73.97945404052734,New York,5,North America
I134560555,Université Toulouse III - Paul Sabatier,FR,France,Europe,43.6042594909668,1.4436700344085691,Toulouse,5,Europe
I135140700,University of Bonn,DE,Germany,Europe,50.734378814697266,7.095489978790283,Bonn,15,Europe
I135191193,University of Indianapolis,US,United States,Americas,39.76837921142578,-86.15804290771484,Indianapolis,2,North America
I135310074,University of Wisconsin–Madison,US,United States,Americas,43.07305145263672,-89.40122985839844,Madison,28,North America
I135598925,Kyushu University,JP,Japan,Asia,33.599998474121094,130.4166717529297,Fukuoka,1,Asia
I136150977,TE Connectivity (Switzerland),CH,Switzerland,Europe,47.69731903076172,8.634929656982422,Schaffhausen,1,Europe
I136199984,Harvard University,US,United States,Americas,42.375099182128906,-71.1056137084961,Cambridge,58,North America
I137230718,Ingenieurgesellschaft Auto und Verkehr (Germany),DE,Germany,Europe,52.52279281616211,13.320978164672852,Berlin,1,Europe
I137265193,University of Chester,GB,United Kingdom,Europe,53.19049835205078,-2.891890048980713,Chester,2,Europe
I137479271,Helmholtz Centre for Environmental Research,DE,Germany,Europe,51.33961868286133,12.37129020690918,Leipzig,1,Europe
I137902535,North Carolina State University,US,United States,Americas,35.772098541259766,-78.63861083984375,Raleigh,28,North America
I137975476,Shinshu University,JP,Japan,Asia,36.23332977294922,137.9666748046875,Matsumoto,1,Asia
I138006243,University of Arizona,US,United States,Americas,32.22174072265625,-110.92648315429688,Tucson,25,North America
I13805885,Vaughn College of Aeronautics and Technology,US,United States,Americas,40.769039154052734,-73.88204956054688,New York,5,North America
I138211613,Austrian Academy of Sciences,AT,Austria,Europe,48.20848846435547,16.372079849243164,Vienna,4,Europe
I138285227,Agilent Technologies (United States),US,United States,Americas,37.328182220458984,-121.99708557128906,Santa Clara,4,North America
I138801177,University of Ulster,GB,United Kingdom,Europe,55.133331298828125,-6.666669845581055,Coleraine,1,Europe
I138898306,Reichman University,IL,Israel,Asia,32.1662712097168,34.82535934448242,Herzliya,1,Asia
I139084617,Hiroshima Institute of Technology,JP,Japan,Asia,34.400001525878906,132.4499969482422,Hiroshima,1,Asia
I139264467,Seoul National University,KR,"Korea, Republic of",Asia,37.56600189208984,126.97840118408205,Seoul,13,Asia
I13955877,Bar-Ilan University,IL,Israel,Asia,32.067779541015625,34.842498779296875,Ramat Gan,1,Asia
I139660479,Central South University,CN,China,Asia,28.198740005493164,112.97087097167967,Changsha,21,Asia
I139894009,University of Bradford,GB,United Kingdom,Europe,53.79391098022461,-1.752060055732727,Bradford,1,Europe
I141371507,Soongsil University,KR,"Korea, Republic of",Asia,37.49638748168945,126.9574966430664,Seoul,2,Asia
I141472210,University of Alaska Fairbanks,US,United States,Americas,64.83778381347656,-147.7163848876953,Fairbanks,1,North America
I141591182,University of Aizu,JP,Japan,Asia,37.52367401123047,139.93807983398438,Fukushima,1,Asia
I141720752,Davidson College,US,United States,Americas,35.5023307800293,-80.83911895751953,Davidson,1,North America
I141945490,University of British Columbia,CA,Canada,Americas,49.24966049194336,-123.1193389892578,Vancouver,39,North America
I142108993,Southwest University,CN,China,Asia,29.56026077270508,106.55770874023438,Chongqing,1,Asia
I142263535,University of Nottingham,GB,United Kingdom,Europe,52.93806838989258,-1.1967029571533203,Nottingham,1,Europe
I14243506,Hong Kong Polytechnic University,HK,Hong Kong,Asia,22.2783203125,114.17469024658205,Hong Kong,2,Asia
I142476485,École Polytechnique,FR,France,Europe,48.71828079223633,2.249799966812134,Palaiseau,1,Europe
I142606810,Pacific Northwest National Laboratory,US,United States,Americas,46.28569030761719,-119.28446197509766,Richland,31,North America
I143288331,Hasso Plattner Institute,DE,Germany,Europe,52.39886093139648,13.06566047668457,Potsdam,3,Europe
I143302722,University of Kentucky,US,United States,Americas,37.98868942260742,-84.47772216796875,Lexington,4,North America
I143379178,FZI Research Center for Information Technology,DE,Germany,Europe,49.009368896484375,8.404439926147461,Karlsruhe,1,Europe
I143663144,Research Institute for Advanced Computer Science,US,United States,Americas,37.38605117797851,-122.08384704589844,Mountain View,1,North America
I143804889,Loughborough University,GB,United Kingdom,Europe,52.76667022705078,-1.2000000476837158,Loughborough,2,Europe
I143910747,TH Bingen University of Applied Sciences,DE,Germany,Europe,49.96675109863281,7.899199962615967,Bingen am Rhein,2,Europe
I144889574,Université de Pau et des Pays de l'Adour,FR,France,Europe,43.3111686706543,-0.3558300137519836,Pau,1,Europe
I145311948,Johns Hopkins University,US,United States,Americas,39.29037857055664,-76.61219024658203,Baltimore,12,North America
I145581781,Chongqing Technology and Business University,CN,China,Asia,29.56026077270508,106.55770874023438,Chongqing,1,Asia
I145847075,TU Wien,AT,Austria,Europe,48.20848846435547,16.372079849243164,Vienna,100,Europe
I145872427,Radboud University Nijmegen,NL,Netherlands,Europe,51.842498779296875,5.852779865264893,Nijmegen,2,Europe
I145894827,Indian Institute of Technology Kharagpur,IN,India,Asia,22.339710235595703,87.32501220703125,Kharagpur,1,Asia
I146094533,Mitsubishi Corporation (United States),US,United States,Americas,40.7502555847168,-73.97421264648438,New York,1,North America
I146399215,University of Tsukuba,JP,Japan,Asia,36.20000076293945,140.10000610351562,Tsukuba,1,Asia
I146416000,University of Kansas,US,United States,Americas,38.9716682434082,-95.2352523803711,Lawrence,1,North America
I147554453,University of Bedfordshire,GB,United Kingdom,Europe,51.879669189453125,-0.4174799919128418,Luton,1,Europe
I148283060,Lawrence Berkeley National Laboratory,US,United States,Americas,37.87158966064453,-122.2727508544922,Berkeley,15,North America
I148366613,National Yang Ming Chiao Tung University,TW,"Taiwan, Province of China",Asia,24.80360984802246,120.96861267089844,Hsinchu,2,Asia
I148751991,Sogang University,KR,"Korea, Republic of",Asia,37.56600189208984,126.97840118408205,Seoul,1,Asia
I149768937,University of Namur,BE,Belgium,Europe,50.46689987182617,4.867459774017334,Namur,1,Europe
I149899117,Max Planck Society,DE,Germany,Europe,48.137428283691406,11.57548999786377,Munich,13,Europe
I149910238,Kent State University,US,United States,Americas,41.14641189575195,-81.34174346923828,Kent,9,North America
I150209017,Scripps Institution of Oceanography,US,United States,Americas,32.84727096557617,-117.27420043945312,La Jolla,2,North America
I150229711,University of Electronic Science and Technology of China,CN,China,Asia,30.666669845581055,104.0666732788086,Chengdu,1,Asia
I150468666,Emory University,US,United States,Americas,33.749000549316406,-84.38797760009766,Atlanta,5,North America
I150569930,Bayer (United States),US,United States,Americas,40.82453918457031,-74.41709899902344,Whippany,1,North America
I15057530,Université de Bordeaux,FR,France,Europe,44.84043884277344,-0.5805000066757202,Bordeaux,6,Europe
I150653062,Magna International (Germany),DE,Germany,Europe,51.13418197631836,6.626771926879883,Grevenbroich,1,Europe
I150693791,Mount Holyoke College,US,United States,Americas,42.258419036865234,-72.57453155517578,South Hadley,1,North America
I151201029,Consejo Nacional de Investigaciones Científicas y Técnicas,AR,Argentina,Americas,-34.61315155029297,-58.37723159790039,Buenos Aires,1,South America
I151727225,Harbin Engineering University,CN,China,Asia,45.75,126.6500015258789,Harbin,1,Asia
I151746483,University of Waterloo,CA,Canada,Americas,43.466800689697266,-80.51638793945312,Waterloo,10,North America
I15196421,University of Applied Sciences and Arts of Southern Switzerland,CH,Switzerland,Europe,46.01356887817383,8.911029815673828,Bioggio,3,Europe
I153267046,University of Kaiserslautern,DE,Germany,Europe,49.44300079345703,7.771609783172607,Kaiserslautern,46,Europe
I153327471,Bunkyo University,JP,Japan,Asia,35.904930114746094,139.77389526367188,Tokyo,1,Asia
I153512688,National Taiwan Ocean University,TW,"Taiwan, Province of China",Asia,25.15010643005371,121.77770233154295,Keelung,2,Asia
I153648349,University of Leicester,GB,United Kingdom,Europe,52.63859939575195,-1.1316900253295898,Leicester,1,Europe
I153845743,Moscow Institute of Physics and Technology,RU,Russian Federation,Europe,55.949581146240234,37.5018310546875,Dolgoprudnyy,1,Europe
I153908563,Nortel (Canada),CA,Canada,Americas,43.57889938354492,-79.6583023071289,Mississauga,1,North America
I154099455,Shandong University,CN,China,Asia,36.668331146240234,116.99722290039062,Jinan,22,Asia
I154130895,University of Auckland,NZ,New Zealand,Oceania,-36.84852981567383,174.76348876953125,Auckland,4,Oceania
I154338468,University of Fribourg,CH,Switzerland,Europe,46.8023681640625,7.151279926300049,Fribourg,1,Europe
I154425047,University of Alberta,CA,Canada,Americas,53.550140380859375,-113.46871185302734,Edmonton,1,North America
I154570441,"University of California, Santa Barbara",US,United States,Americas,34.42082977294922,-119.69818878173828,Santa Barbara,9,North America
I154986956,European Centre for Medium-Range Weather Forecasts,GB,United Kingdom,Europe,51.45624923706055,-0.9711300134658812,Reading,2,Europe
I155093810,University of Idaho,US,United States,Americas,46.732391357421875,-117.00016784667967,Moscow,2,North America
I155173764,Rochester Institute of Technology,US,United States,Americas,43.154781341552734,-77.61556243896484,Rochester,4,North America
I155781252,University of South Carolina,US,United States,Americas,34.000709533691406,-81.0348129272461,Columbia,2,North America
I156087764,"University of California, Merced",US,United States,Americas,37.30215835571289,-120.48297119140624,Merced,4,North America
I157485424,Korea Advanced Institute of Science and Technology,KR,"Korea, Republic of",Asia,36.34912872314453,127.38493347167967,Daejeon,5,Asia
I157556583,Institute of Science and Technology Austria,AT,Austria,Europe,48.30521011352539,16.325220108032227,Klosterneuburg,2,Europe
I15766117,University of Graz,AT,Austria,Europe,47.06666946411133,15.449999809265137,Graz,1,Europe
I157725225,University of Illinois Urbana-Champaign,US,United States,Americas,40.110591888427734,-88.20726776123047,Urbana,28,North America
I157773358,Sun Yat-sen University,CN,China,Asia,23.116670608520508,113.25,Guangzhou,4,Asia
I158842170,Chongqing University,CN,China,Asia,29.56026077270508,106.55770874023438,Chongqing,2,Asia
I159176309,Universität Hamburg,DE,Germany,Europe,53.55073165893555,9.993020057678224,Hamburg,2,Europe
I16038530,Aberystwyth University,GB,United Kingdom,Europe,52.41548156738281,-4.082920074462891,Aberystwyth,1,Europe
I161046081,University of Freiburg,DE,Germany,Europe,47.99589920043945,7.852220058441162,Freiburg im Breisgau,1,Europe
I161057412,University of New Hampshire,US,United States,Americas,43.13396835327149,-70.92645263671875,Durham,15,North America
I161127581,Universidade Federal Fluminense,BR,Brazil,Americas,-22.883329391479492,-43.10361099243164,Niterói,6,South America
I161171246,West Chester University,US,United States,Americas,39.96097183227539,-75.60803985595703,West Chester,1,North America
I161318765,"University of California, Los Angeles",US,United States,Americas,34.05223083496094,-118.24368286132812,Los Angeles,1,North America
I161548249,Bangor University,GB,United Kingdom,Europe,53.22751998901367,-4.129360198974609,Bangor,9,Europe
I162577319,The University of Texas at Dallas,US,United States,Americas,32.94818115234375,-96.72972106933594,Richardson,1,North America
I162646704,Dowling College,US,United States,Americas,40.74209213256836,-73.1478271484375,Oakdale,1,North America
I162714631,George Mason University,US,United States,Americas,38.84621810913086,-77.3063735961914,Fairfax,3,North America
I16285277,William & Mary,US,United States,Americas,37.27069854736328,-76.70745849609375,Williamsburg,1,North America
I162868743,Tianjin University,CN,China,Asia,39.14221954345703,117.17666625976562,Tianjin,11,Asia
I16391192,Tel Aviv University,IL,Israel,Asia,32.11338806152344,34.802154541015625,Tel Aviv,11,Asia
I164389053,Fordham University,US,United States,Americas,40.71427154541016,-74.00596618652344,New York,1,North America
I164956901,Visa (United Kingdom),GB,United Kingdom,Europe,51.51909255981445,-0.1807850003242492,London,6,Europe
I165102784,Duquesne University,US,United States,Americas,40.44062042236328,-79.99588775634766,Pittsburgh,1,North America
I165143802,University of Queensland,AU,Australia,Oceania,-27.467939376831055,153.02809143066406,Brisbane,1,Oceania
I165368041,University of Iceland,IS,Iceland,Europe,64.13548278808594,-21.895410537719727,Reykjavik,1,Europe
I165390105,University of South Africa,ZA,South Africa,Africa,-25.768573760986328,28.201242446899418,Pretoria,1,Africa
I165525304,Edge Hill University,GB,United Kingdom,Europe,53.56684875488281,-2.881779909133911,Ormskirk,1,Europe
I165690674,Oregon Health & Science University,US,United States,Americas,45.5234489440918,-122.67620849609376,Portland,1,North America
I165733156,University of Georgia,US,United States,Americas,33.9609489440918,-83.37793731689453,Athens,1,North America
I165779595,University of Melbourne,AU,Australia,Oceania,-37.81399917602539,144.96331787109375,Melbourne,4,Oceania
I165799507,Rensselaer Polytechnic Institute,US,United States,Americas,42.72840881347656,-73.69178771972656,Troy,3,North America
I165932596,National University of Singapore,SG,Singapore,Asia,1.2896699905395508,103.85006713867188,Singapore,8,Asia
I166416128,DEVCOM Army Research Laboratory,US,United States,Americas,39.003170013427734,-76.97191619873047,Adelphi,2,North America
I166825849,Tampere University,FI,Finland,Europe,61.49911117553711,23.787120819091797,Tampere,1,Europe
